Measurement,Azimuth,Elevation,Frequency,Magnitude
602,225.0,30.0,18046.875,-40.555183100474075
602,225.0,30.0,18515.625,-48.90662711799177
602,225.0,30.0,18656.25,-57.147879922911585
602,225.0,30.0,18703.125,-56.248927584751314
602,225.0,30.0,18796.875,-50.868871617123496
602,225.0,30.0,18937.5,-51.34750287182476
602,225.0,30.0,19078.125,-60.37072576732136
602,225.0,30.0,19171.875,-56.68505582630466
602,225.0,30.0,19265.625,-55.65965303537605
602,225.0,30.0,19359.375,-59.420254105944366
602,225.0,30.0,19406.25,-64.29699232872316
602,225.0,30.0,19453.125,-73.2389715644628
602,225.0,30.0,19546.875,-61.32102668886308
602,225.0,30.0,19640.625,-56.60206988693711
602,225.0,30.0,19828.125,-55.66325779040365
602,225.0,30.0,19968.75,-61.10787096045664
603,225.0,45.0,0.0,-22.555839863625728
603,225.0,45.0,187.5,-14.381800277113047
603,225.0,45.0,375.0,-12.371662096394758
603,225.0,45.0,1218.75,-17.388018769145415
603,225.0,45.0,2109.375,-14.75649658204918
603,225.0,45.0,2531.25,-14.732309769120924
603,225.0,45.0,4406.25,-10.334710400221603
603,225.0,45.0,5859.375,-16.788927448352396
603,225.0,45.0,6515.625,-18.20466966770701
603,225.0,45.0,6984.375,-16.792342300488208
603,225.0,45.0,7546.875,-20.228104066166186
603,225.0,45.0,8671.875,-30.82427632391729
603,225.0,45.0,8953.125,-26.912026468070778
603,225.0,45.0,9890.625,-25.253246120980414
603,225.0,45.0,9937.5,-24.2041230806141
603,225.0,45.0,10687.5,-18.26533725338999
603,225.0,45.0,11765.625,-20.751408123021374
603,225.0,45.0,12515.625,-29.47946341322237
603,225.0,45.0,12890.625,-28.302451989088265
603,225.0,45.0,13078.125,-31.43580467309599
603,225.0,45.0,13359.375,-27.7437092688466
603,225.0,45.0,13687.5,-31.241536767126473
603,225.0,45.0,13875.0,-27.86577551554743
603,225.0,45.0,14390.625,-30.948571682699004
603,225.0,45.0,14531.25,-34.98270236914657
603,225.0,45.0,14953.125,-37.27003935518026
603,225.0,45.0,15140.625,-44.972698384134304
603,225.0,45.0,15328.125,-37.45187218963349
603,225.0,45.0,15609.375,-40.85177136421782
603,225.0,45.0,15750.0,-37.5493709393563
603,225.0,45.0,16078.125,-39.12127624065199
603,225.0,45.0,16218.75,-35.702326631046084
603,225.0,45.0,16406.25,-34.087316644563195
603,225.0,45.0,16640.625,-42.39666671982702
603,225.0,45.0,16781.25,-38.67465068112244
603,225.0,45.0,16921.875,-39.24385437360819
603,225.0,45.0,17109.375,-47.85829557027493
603,225.0,45.0,17156.25,-47.80817557491763
603,225.0,45.0,17250.0,-42.621709845296195
603,225.0,45.0,17390.625,-39.661014921794624
603,225.0,45.0,17578.125,-42.81971011403863
603,225.0,45.0,17953.125,-36.55939266046882
603,225.0,45.0,18234.375,-39.738488539656515
603,225.0,45.0,18375.0,-37.014157021863895
603,225.0,45.0,18515.625,-35.84144704004514
603,225.0,45.0,18703.125,-41.89630768150516
603,225.0,45.0,18984.375,-39.58695742437411
603,225.0,45.0,19171.875,-46.416618112975854
603,225.0,45.0,19312.5,-43.84341943765624
603,225.0,45.0,19781.25,-44.262275952799094
603,225.0,45.0,19875.0,-46.89728405170533
603,225.0,45.0,19968.75,-53.28975788469219
604,225.0,60.0,0.0,-22.868608663236735
604,225.0,60.0,140.625,-15.903727183225522
604,225.0,60.0,281.25,-12.59334664979934
604,225.0,60.0,1078.125,-15.94856116638671
604,225.0,60.0,2203.125,-14.616444874910286
604,225.0,60.0,2437.5,-16.67156544434874
604,225.0,60.0,3703.125,-9.605290042719002
604,225.0,60.0,4734.375,-11.051866763742995
604,225.0,60.0,5437.5,-14.747942675341958
604,225.0,60.0,6656.25,-18.950228427419017
604,225.0,60.0,6890.625,-17.828331564002617
604,225.0,60.0,7453.125,-19.484780859768478
604,225.0,60.0,7734.375,-25.140376755816
604,225.0,60.0,8015.625,-23.08695863741632
604,225.0,60.0,8859.375,-27.126039074424018
604,225.0,60.0,9000.0,-24.37276951604247
604,225.0,60.0,10031.25,-19.442841565344626
604,225.0,60.0,11109.375,-18.056773960193453
604,225.0,60.0,11765.625,-22.01257917890401
604,225.0,60.0,12234.375,-27.221797111536677
604,225.0,60.0,12375.0,-31.141124944024234
604,225.0,60.0,12843.75,-28.475873101866313
604,225.0,60.0,13546.875,-30.59920702427676
604,225.0,60.0,13687.5,-32.46326106042651
604,225.0,60.0,13781.25,-39.09634609127895
604,225.0,60.0,13828.125,-45.421291082715335
604,225.0,60.0,13921.875,-37.26167037552114
604,225.0,60.0,13968.75,-34.884889560788686
604,225.0,60.0,14156.25,-34.46944286641568
604,225.0,60.0,14296.875,-31.397355204283247
604,225.0,60.0,14625.0,-27.724831005307887
604,225.0,60.0,14859.375,-31.327686893356496
604,225.0,60.0,15093.75,-30.796212964333062
604,225.0,60.0,15656.25,-32.19389599057107
604,225.0,60.0,15937.5,-36.68531227669945
604,225.0,60.0,16078.125,-33.795905991738465
604,225.0,60.0,16453.125,-34.14478609617712
604,225.0,60.0,16640.625,-30.96764822646135
604,225.0,60.0,16968.75,-35.51786366210911
604,225.0,60.0,17109.375,-34.380355094272595
604,225.0,60.0,17390.625,-38.384459502188015
604,225.0,60.0,17625.0,-35.23052146471744
604,225.0,60.0,17812.5,-36.57669692826163
604,225.0,60.0,18093.75,-37.61402727170669
604,225.0,60.0,18562.5,-45.8569605408997
604,225.0,60.0,18656.25,-49.25950518482405
604,225.0,60.0,18796.875,-44.172940474262205
604,225.0,60.0,18937.5,-44.406400157520125
604,225.0,60.0,19078.125,-51.13094175194543
604,225.0,60.0,19125.0,-51.57048921985705
604,225.0,60.0,19265.625,-48.32827004867176
604,225.0,60.0,19546.875,-52.51025242573743
604,225.0,60.0,19828.125,-51.59505743316617
604,225.0,60.0,19968.75,-56.03271606132037
605,225.0,75.0,0.0,-22.839580956757167
605,225.0,75.0,140.625,-15.759514774480236
605,225.0,75.0,281.25,-12.060437363059844
605,225.0,75.0,703.125,-14.450378970440779
605,225.0,75.0,2250.0,-14.741754946693547
605,225.0,75.0,3140.625,-10.028824074476761
605,225.0,75.0,4078.125,-8.609775469731092
605,225.0,75.0,5625.0,-13.88838973812166
605,225.0,75.0,7500.0,-16.602015058009638
605,225.0,75.0,7593.75,-15.463835738513053
605,225.0,75.0,8390.625,-21.225470950870214
605,225.0,75.0,8765.625,-18.605812993977477
605,225.0,75.0,9093.75,-19.05719065733574
605,225.0,75.0,10312.5,-15.882120672247034
605,225.0,75.0,11203.125,-15.073283389418803
605,225.0,75.0,12375.0,-21.72756506983723
605,225.0,75.0,12984.375,-19.75179431406818
605,225.0,75.0,13875.0,-26.907042739181353
605,225.0,75.0,14718.75,-23.420324085588557
605,225.0,75.0,16031.25,-29.87988292900828
605,225.0,75.0,16828.125,-29.70690937562189
605,225.0,75.0,17953.125,-32.29810638841531
605,225.0,75.0,18937.5,-35.44241277636979
605,225.0,75.0,19593.75,-40.86662214865495
605,225.0,75.0,19734.375,-40.24604400939316
605,225.0,75.0,19875.0,-44.03063755812614
605,225.0,75.0,19968.75,-50.951065636109206
606,45.0,75.0,0.0,-21.924751255263303
606,45.0,75.0,93.75,-16.77474639293101
606,45.0,75.0,234.375,-11.82869207829128
606,45.0,75.0,468.75,-12.861979641735337
606,45.0,75.0,1453.125,-10.726348461248264
606,45.0,75.0,1687.5,-11.416955277423403
606,45.0,75.0,3703.125,-2.2765438406552305
606,45.0,75.0,6234.375,-7.207442755048255
606,45.0,75.0,6890.625,-6.471232330090651
606,45.0,75.0,8531.25,-11.682781799743154
606,45.0,75.0,10125.0,-8.687931291128953
606,45.0,75.0,11156.25,-4.689790501634464
606,45.0,75.0,12750.0,-6.900392978208949
606,45.0,75.0,13031.25,-5.905574880708087
606,45.0,75.0,14109.375,-12.366151911547215
606,45.0,75.0,14578.125,-10.052356747512349
606,45.0,75.0,15937.5,-15.231147443757765
606,45.0,75.0,16171.875,-14.764561051335109
606,45.0,75.0,18375.0,-18.38969353141699
606,45.0,75.0,19781.25,-23.688199851337707
606,45.0,75.0,19875.0,-27.203737876616994
606,45.0,75.0,19968.75,-34.8287473061626
607,45.0,60.0,0.0,-21.650278372942683
607,45.0,60.0,93.75,-16.553259503910358
607,45.0,60.0,234.375,-11.595989253605515
607,45.0,60.0,468.75,-11.764421951220262
607,45.0,60.0,1453.125,-8.84766936553282
607,45.0,60.0,1781.25,-9.586378735815812
607,45.0,60.0,2062.5,-8.534764064931315
607,45.0,60.0,3656.25,0.46356962605396324
607,45.0,60.0,5765.625,-3.145448467786892
607,45.0,60.0,7312.5,-4.621717156240826
607,45.0,60.0,8484.375,-9.196786151705284
607,45.0,60.0,9843.75,-7.894237322244007
607,45.0,60.0,11718.75,-0.9288375909072526
607,45.0,60.0,12703.125,-1.843347982166813
607,45.0,60.0,12984.375,-0.8419828235926942
607,45.0,60.0,14203.125,-6.526580095394247
607,45.0,60.0,14765.625,-4.291139777140557
607,45.0,60.0,15562.5,-8.366513775663902
607,45.0,60.0,17437.5,-10.272743650442846
607,45.0,60.0,18421.875,-14.713469179191117
607,45.0,60.0,19546.875,-24.272293103606053
607,45.0,60.0,19734.375,-22.17358667357655
607,45.0,60.0,19875.0,-25.402549670013137
607,45.0,60.0,19968.75,-32.081728654777066
608,45.0,45.0,0.0,-22.688825918299578
608,45.0,45.0,93.75,-17.332890737014964
608,45.0,45.0,234.375,-11.138015401598555
608,45.0,45.0,750.0,-10.049419916835719
608,45.0,45.0,1406.25,-7.583877114029768
608,45.0,45.0,2015.625,-7.958983445003084
608,45.0,45.0,2578.125,-3.3271135518217316
608,45.0,45.0,3234.375,-0.6908766129098062
608,45.0,45.0,3796.875,3.250785974546329
608,45.0,45.0,4781.25,1.3340277248124757
608,45.0,45.0,6937.5,-2.910203256318843
608,45.0,45.0,8437.5,-9.628576034751111
608,45.0,45.0,10218.75,-8.872180849059031
608,45.0,45.0,10359.375,-7.063746888705604
608,45.0,45.0,11437.5,-1.5866531512083577
608,45.0,45.0,13359.375,-1.3042544343732991
608,45.0,45.0,13875.0,-3.6136751505807747
608,45.0,45.0,14812.5,-3.2952048892520316
608,45.0,45.0,16078.125,-9.564767115363317
608,45.0,45.0,16828.125,-9.360168592540685
608,45.0,45.0,18046.875,-13.87331675098899
608,45.0,45.0,18656.25,-18.984468857085492
608,45.0,45.0,19031.25,-27.707771972393918
608,45.0,45.0,19453.125,-31.632864461422354
608,45.0,45.0,19734.375,-28.309895997145293
608,45.0,45.0,19875.0,-30.775807999148107
608,45.0,45.0,19968.75,-36.74061680937431
609,45.0,30.0,0.0,-21.76257432668202
609,45.0,30.0,93.75,-16.784476646437493
609,45.0,30.0,234.375,-11.103571511538371
609,45.0,30.0,609.375,-8.852173226994797
609,45.0,30.0,890.625,-9.74019177347249
609,45.0,30.0,1734.375,-5.474696510176156
609,45.0,30.0,2109.375,-7.444809174287255
609,45.0,30.0,2671.875,-1.5583504320680155
609,45.0,30.0,4031.25,4.236877344752925
609,45.0,30.0,5343.75,2.5157618000235247
609,45.0,30.0,7593.75,-6.144198935579859
609,45.0,30.0,7968.75,-13.392021390812353
609,45.0,30.0,8296.875,-12.484197909358038
609,45.0,30.0,8906.25,-13.229904634635952
609,45.0,30.0,9468.75,-16.508138937001522
609,45.0,30.0,9562.5,-15.316035063908103
609,45.0,30.0,9984.375,-16.369834623461795
609,45.0,30.0,10781.25,-5.6515896429000545
609,45.0,30.0,11390.625,-1.2206834750063065
609,45.0,30.0,12890.625,-2.0807513608765293
609,45.0,30.0,13734.375,-5.121984009326421
609,45.0,30.0,15328.125,-8.349116708593
609,45.0,30.0,15656.25,-11.716422339263936
609,45.0,30.0,16078.125,-11.272753569314261
609,45.0,30.0,17484.375,-12.067165528580082
609,45.0,30.0,18515.625,-19.07077375073732
609,45.0,30.0,18796.875,-23.53484364715507
609,45.0,30.0,19312.5,-36.69461486636282
609,45.0,30.0,19406.25,-33.917205128538114
609,45.0,30.0,19593.75,-33.694401149404335
609,45.0,30.0,19828.125,-28.91157940124685
609,45.0,30.0,19968.75,-32.015592306843494
610,45.0,20.0,0.0,-21.119715100459068
610,45.0,20.0,140.625,-13.894009759441815
610,45.0,20.0,375.0,-9.301784727357001
610,45.0,20.0,984.375,-8.961533803145628
610,45.0,20.0,1828.125,-4.344669214481628
610,45.0,20.0,2109.375,-5.992928782580981
610,45.0,20.0,2812.5,-3.158663883880069
610,45.0,20.0,3093.75,1.9325051579727006
610,45.0,20.0,3796.875,3.0726216907052444
610,45.0,20.0,4640.625,4.779094360292018
610,45.0,20.0,5765.625,1.973284665495542
610,45.0,20.0,6843.75,-3.8528415556880904
610,45.0,20.0,6890.625,-3.412592834617029
610,45.0,20.0,7125.0,-4.32516770889868
610,45.0,20.0,7453.125,-15.223862147795504
610,45.0,20.0,7687.5,-10.27273386878813
610,45.0,20.0,8812.5,-20.329543664632613
610,45.0,20.0,8953.125,-23.529241532403038
610,45.0,20.0,9187.5,-16.325761127691884
610,45.0,20.0,9375.0,-16.253647373666997
610,45.0,20.0,9703.125,-26.870674485197995
610,45.0,20.0,9890.625,-16.102959554972095
610,45.0,20.0,10125.0,-14.93290524998055
610,45.0,20.0,10640.625,-4.893141537919143
610,45.0,20.0,11484.375,-1.1809104628303144
610,45.0,20.0,13031.25,-2.685893523864802
610,45.0,20.0,14718.75,-13.468633337099863
610,45.0,20.0,15000.0,-21.632620931486116
610,45.0,20.0,15328.125,-26.677834957393962
610,45.0,20.0,15421.875,-30.87277407363166
610,45.0,20.0,15468.75,-36.51246248722626
610,45.0,20.0,15515.625,-49.67161824165663
610,45.0,20.0,15562.5,-33.91232496831694
610,45.0,20.0,15609.375,-28.39125270039922
610,45.0,20.0,15656.25,-25.287046993793055
610,45.0,20.0,15796.875,-21.049760257768632
610,45.0,20.0,16218.75,-19.782204317393155
610,45.0,20.0,16453.125,-15.807320072584654
610,45.0,20.0,17062.5,-13.091184614209805
610,45.0,20.0,17156.25,-12.244179259887376
610,45.0,20.0,17437.5,-11.409742095230438
610,45.0,20.0,18515.625,-12.178270975950857
610,45.0,20.0,18703.125,-13.26803859916238
610,45.0,20.0,19453.125,-22.114466877827095
610,45.0,20.0,19921.875,-22.554234274225923
610,45.0,20.0,19968.75,-24.11391932924704
611,45.0,10.0,0.0,-20.7326370457792
611,45.0,10.0,187.5,-12.130872472233168
611,45.0,10.0,468.75,-8.161298874256708
611,45.0,10.0,1031.25,-8.550093657022272
611,45.0,10.0,1453.125,-7.66080265922674
611,45.0,10.0,1828.125,-3.653505222814064
611,45.0,10.0,1921.875,-5.058444576758904
611,45.0,10.0,2062.5,-3.666431631521167
611,45.0,10.0,2484.375,-4.699768339231205
611,45.0,10.0,3656.25,4.603034415744112
611,45.0,10.0,3984.375,3.0112745121046003
611,45.0,10.0,5203.125,5.0929364463924935
611,45.0,10.0,5812.5,1.4115135442532385
611,45.0,10.0,6515.625,-1.9995893938554226
611,45.0,10.0,6843.75,-7.561679365899362
611,45.0,10.0,7171.875,-5.5864026583128465
611,45.0,10.0,7265.625,-6.762195424338806
611,45.0,10.0,7593.75,-16.89564617420515
611,45.0,10.0,7687.5,-15.252961786331271
611,45.0,10.0,7828.125,-16.164752417962838
611,45.0,10.0,8015.625,-27.662435728733954
611,45.0,10.0,8062.5,-27.242640592173878
611,45.0,10.0,8203.125,-21.573861812792934
611,45.0,10.0,8437.5,-14.518062622219233
611,45.0,10.0,8765.625,-12.893252547869217
611,45.0,10.0,9187.5,-19.392032292823945
611,45.0,10.0,9468.75,-13.886239129429788
611,45.0,10.0,9984.375,-12.8983716849897
611,45.0,10.0,10125.0,-8.76690865916353
611,45.0,10.0,10968.75,-1.9429571855879455
611,45.0,10.0,13125.0,-1.8208205443999315
611,45.0,10.0,14062.5,-7.613003019714135
611,45.0,10.0,14859.375,-9.943720086725477
611,45.0,10.0,15093.75,-11.04014279354935
611,45.0,10.0,15703.125,-17.690508174281458
611,45.0,10.0,16640.625,-16.323328879566027
611,45.0,10.0,17062.5,-12.527003394111233
611,45.0,10.0,17765.625,-9.737242932338438
611,45.0,10.0,18328.125,-12.212833783983461
611,45.0,10.0,18750.0,-12.937679345412537
611,45.0,10.0,18984.375,-14.022194018198704
611,45.0,10.0,19171.875,-17.26806279428559
611,45.0,10.0,19546.875,-20.903984028899604
611,45.0,10.0,19921.875,-22.247979276750403
611,45.0,10.0,19968.75,-23.597362642936258
612,45.0,0.0,0.0,-20.486006879289818
612,45.0,0.0,140.625,-13.659320629872077
612,45.0,0.0,515.625,-7.239578870352606
612,45.0,0.0,1453.125,-8.380777862480508
612,45.0,0.0,1734.375,-7.001305828633328
612,45.0,0.0,1921.875,-3.328910985005833
612,45.0,0.0,2812.5,-2.7968449447996853
612,45.0,0.0,4031.25,3.946586029853028
612,45.0,0.0,5250.0,3.568121106271061
612,45.0,0.0,6515.625,-1.4709032711236207
612,45.0,0.0,6937.5,-10.45466889202831
612,45.0,0.0,7125.0,-11.661083166356677
612,45.0,0.0,7218.75,-17.069031780254136
612,45.0,0.0,7265.625,-23.21990521468107
612,45.0,0.0,7312.5,-38.0527538757746
612,45.0,0.0,7359.375,-27.593639304922128
612,45.0,0.0,7406.25,-23.925486735334168
612,45.0,0.0,7500.0,-21.39935483484334
612,45.0,0.0,7593.75,-14.152205508903435
612,45.0,0.0,7734.375,-8.21155802649645
612,45.0,0.0,8015.625,-7.784089993416758
612,45.0,0.0,8484.375,-13.153711319655482
612,45.0,0.0,9796.875,-8.296464905209012
612,45.0,0.0,10171.875,-6.334889430826162
612,45.0,0.0,11390.625,-2.261728888341342
612,45.0,0.0,13312.5,-2.0480309119378615
612,45.0,0.0,14109.375,-6.883908021244068
612,45.0,0.0,14390.625,-10.62498113377709
612,45.0,0.0,15421.875,-17.601606885665472
612,45.0,0.0,16125.0,-20.66059945846677
612,45.0,0.0,17296.875,-21.98034198566008
612,45.0,0.0,17625.0,-17.963799667233236
612,45.0,0.0,18281.25,-16.06078764594912
612,45.0,0.0,18703.125,-20.05520915441451
612,45.0,0.0,18843.75,-19.47653464920911
612,45.0,0.0,19078.125,-23.004442145518617
612,45.0,0.0,19406.25,-26.16644879628061
612,45.0,0.0,19921.875,-24.886584521031992
612,45.0,0.0,19968.75,-26.256379609026872
613,45.0,-10.0,0.0,-20.452944014676447
613,45.0,-10.0,140.625,-13.21423966599749
613,45.0,-10.0,515.625,-6.958658002089491
613,45.0,-10.0,796.875,-5.822252794918197
613,45.0,-10.0,1265.625,-8.962396136675205
613,45.0,-10.0,1593.75,-10.003094309421751
613,45.0,-10.0,1734.375,-5.77227220590436
613,45.0,-10.0,1968.75,-7.233440773821825
613,45.0,-10.0,2203.125,-2.3360189283242123
613,45.0,-10.0,2906.25,-0.8890365076286411
613,45.0,-10.0,3375.0,-1.3357344865653975
613,45.0,-10.0,4125.0,2.8631872376595453
613,45.0,-10.0,5203.125,3.5186127562441887
613,45.0,-10.0,6703.125,-9.492296194873566
613,45.0,-10.0,6890.625,-18.231748176136595
613,45.0,-10.0,7078.125,-6.506409222682555
613,45.0,-10.0,7265.625,-2.7222913362792
613,45.0,-10.0,8156.25,-8.981213148575737
613,45.0,-10.0,8671.875,-6.204699061411211
613,45.0,-10.0,10218.75,-5.984778241622623
613,45.0,-10.0,10828.125,-7.458528354199847
613,45.0,-10.0,10921.875,-7.375391653970556
613,45.0,-10.0,11671.875,-2.8018274096416698
613,45.0,-10.0,13453.125,-1.9458118808591927
613,45.0,-10.0,14109.375,-6.579417367960212
613,45.0,-10.0,14531.25,-15.16772079573815
613,45.0,-10.0,14812.5,-27.996996510775123
613,45.0,-10.0,14953.125,-32.15206640441813
613,45.0,-10.0,15046.875,-25.780805248690825
613,45.0,-10.0,15187.5,-20.367286413092163
613,45.0,-10.0,15421.875,-21.006387201718134
613,45.0,-10.0,16031.25,-17.574297802435975
613,45.0,-10.0,16828.125,-25.102109758232253
613,45.0,-10.0,16968.75,-30.178635776205404
613,45.0,-10.0,17156.25,-22.74078650585918
613,45.0,-10.0,17296.875,-23.879430995141274
613,45.0,-10.0,17390.625,-29.992560218194715
613,45.0,-10.0,17437.5,-38.051140683482764
613,45.0,-10.0,17484.375,-40.31279348460446
613,45.0,-10.0,17531.25,-31.68208274895009
613,45.0,-10.0,17625.0,-26.19630164966195
613,45.0,-10.0,17953.125,-23.119197383282522
613,45.0,-10.0,18234.375,-25.167602100385984
613,45.0,-10.0,18421.875,-20.401624359556116
613,45.0,-10.0,18562.5,-23.47477980648132
613,45.0,-10.0,18656.25,-30.97452881056065
613,45.0,-10.0,18703.125,-32.2924693197616
613,45.0,-10.0,18796.875,-25.86948707259482
613,45.0,-10.0,18937.5,-20.589061399087804
613,45.0,-10.0,19125.0,-17.999673133138938
613,45.0,-10.0,19406.25,-23.44420672769205
613,45.0,-10.0,19640.625,-20.33733898172893
613,45.0,-10.0,19781.25,-24.38078350275576
613,45.0,-10.0,19875.0,-32.283269279775425
613,45.0,-10.0,19968.75,-49.70406453666295
614,45.0,-20.0,0.0,-22.971294513847575
614,45.0,-20.0,187.5,-11.28392176059602
614,45.0,-20.0,375.0,-9.997485482264588
614,45.0,-20.0,562.5,-6.069421568517862
614,45.0,-20.0,937.5,-5.722580749233137
614,45.0,-20.0,1828.125,-10.731077524212374
614,45.0,-20.0,2015.625,-5.132996336162609
614,45.0,-20.0,2296.875,-4.451335704992965
614,45.0,-20.0,2953.125,0.8003220230188188
614,45.0,-20.0,5109.375,1.219745817904233
614,45.0,-20.0,6281.25,-9.129149808919843
614,45.0,-20.0,6562.5,-15.661513878640159
614,45.0,-20.0,7312.5,-2.2662091371463116
614,45.0,-20.0,8671.875,-1.954433291548055
614,45.0,-20.0,10125.0,-6.836404207845652
614,45.0,-20.0,10359.375,-12.208516438129159
614,45.0,-20.0,10687.5,-17.84165603461659
614,45.0,-20.0,11109.375,-7.815495995912761
614,45.0,-20.0,11718.75,-3.0367815647196004
614,45.0,-20.0,13500.0,-3.9981335872406163
614,45.0,-20.0,14484.375,-14.674750496357442
614,45.0,-20.0,14671.875,-12.546402357381151
614,45.0,-20.0,15375.0,-11.39244978115528
614,45.0,-20.0,15796.875,-13.093923637640831
614,45.0,-20.0,17062.5,-12.729667217780941
614,45.0,-20.0,17625.0,-18.946847349790296
614,45.0,-20.0,18046.875,-15.547054541486135
614,45.0,-20.0,18281.25,-19.170969894150048
614,45.0,-20.0,18421.875,-26.076423174283367
614,45.0,-20.0,18515.625,-36.7990323211853
614,45.0,-20.0,18609.375,-28.73718293210433
614,45.0,-20.0,18750.0,-22.473156329646002
614,45.0,-20.0,18984.375,-21.882546278600987
614,45.0,-20.0,19359.375,-31.753587570080885
614,45.0,-20.0,19875.0,-30.44856175710774
614,45.0,-20.0,19968.75,-34.01085906935605
615,45.0,-30.0,0.0,-25.299862139691122
615,45.0,-30.0,187.5,-11.68282907575639
615,45.0,-30.0,375.0,-9.771737638613553
615,45.0,-30.0,796.875,-4.090441018322646
615,45.0,-30.0,937.5,-6.5491807245481795
615,45.0,-30.0,1359.375,-7.092236854818257
615,45.0,-30.0,1546.875,-7.503717216957166
615,45.0,-30.0,2062.5,-6.96833613167214
615,45.0,-30.0,2203.125,-13.15335401526778
615,45.0,-30.0,2390.625,-6.43110347507284
615,45.0,-30.0,2953.125,1.0409535912975671
615,45.0,-30.0,4593.75,1.0730328182990858
615,45.0,-30.0,5859.375,-12.812472300845261
615,45.0,-30.0,6093.75,-11.828968625918518
615,45.0,-30.0,6515.625,-13.4070211653701
615,45.0,-30.0,6937.5,-2.754626801951395
615,45.0,-30.0,7312.5,2.1343494967138628
615,45.0,-30.0,8250.0,-3.4468353369062315
615,45.0,-30.0,9515.625,-6.318700250119455
615,45.0,-30.0,10218.75,-10.549957068744908
615,45.0,-30.0,10593.75,-6.571581105017682
615,45.0,-30.0,11296.875,-0.8109471932082556
615,45.0,-30.0,13078.125,-2.3772455064452536
615,45.0,-30.0,14062.5,-12.057917229453226
615,45.0,-30.0,14437.5,-8.301589045757977
615,45.0,-30.0,15093.75,-5.794669846577025
615,45.0,-30.0,17765.625,-14.265129711277666
615,45.0,-30.0,18234.375,-20.7562257554789
615,45.0,-30.0,19546.875,-28.301118367875873
615,45.0,-30.0,19734.375,-26.00532283470062
615,45.0,-30.0,19875.0,-29.67577559511857
615,45.0,-30.0,19968.75,-37.03750164877076
616,45.0,-45.0,0.0,-24.37557213049842
616,45.0,-45.0,140.625,-14.410179511154986
616,45.0,-45.0,281.25,-9.307306242628263
616,45.0,-45.0,515.625,-10.436044148786563
616,45.0,-45.0,843.75,-4.904714896306436
616,45.0,-45.0,890.625,-5.105756467881591
616,45.0,-45.0,1312.5,-4.517275782997584
616,45.0,-45.0,1406.25,-6.404766119336992
616,45.0,-45.0,1687.5,-4.734331307756327
616,45.0,-45.0,2437.5,-9.263758018426055
616,45.0,-45.0,2578.125,-5.659248060777042
616,45.0,-45.0,2812.5,-4.671017011491559
616,45.0,-45.0,3796.875,0.07765851348045594
616,45.0,-45.0,4265.625,0.6885237026129022
616,45.0,-45.0,4968.75,-3.4735140703469565
616,45.0,-45.0,5859.375,-17.000834502728274
616,45.0,-45.0,6796.875,-2.8279109096026662
616,45.0,-45.0,7171.875,0.6388756961180533
616,45.0,-45.0,7875.0,-4.934733477139936
616,45.0,-45.0,9375.0,-13.757692349590627
616,45.0,-45.0,10265.625,-3.5663414489919574
616,45.0,-45.0,10968.75,0.38868359980839745
616,45.0,-45.0,12703.125,-5.90471430442738
616,45.0,-45.0,13218.75,-6.914894903129766
616,45.0,-45.0,13828.125,-17.225373083027524
616,45.0,-45.0,14390.625,-5.994555313391279
616,45.0,-45.0,15000.0,-3.0434291436217227
616,45.0,-45.0,16171.875,-8.01792827144937
616,45.0,-45.0,16921.875,-11.436243509002097
616,45.0,-45.0,17343.75,-18.094826745989977
616,45.0,-45.0,17578.125,-27.492684652032022
616,45.0,-45.0,17859.375,-32.45767924235117
616,45.0,-45.0,18000.0,-33.570122785515615
616,45.0,-45.0,18234.375,-26.87642947934543
616,45.0,-45.0,18656.25,-20.08760379277234
616,45.0,-45.0,19546.875,-21.387493327202552
616,45.0,-45.0,19640.625,-21.027775532310205
616,45.0,-45.0,19781.25,-24.19091585294685
616,45.0,-45.0,19875.0,-30.61324885923242
616,45.0,-45.0,19921.875,-36.41680856926429
616,45.0,-45.0,19968.75,-48.30350716417537
617,220.0,-45.0,0.0,-24.898135934863276
617,220.0,-45.0,93.75,-19.35681272709318
617,220.0,-45.0,234.375,-14.680864374151707
617,220.0,-45.0,656.25,-16.28975734658321
617,220.0,-45.0,984.375,-25.516801721972243
617,220.0,-45.0,1125.0,-18.872330776348672
617,220.0,-45.0,1265.625,-16.875954502546016
617,220.0,-45.0,1453.125,-21.582587883359338
617,220.0,-45.0,1734.375,-19.2564858119757
617,220.0,-45.0,1921.875,-26.193446397042184
617,220.0,-45.0,2062.5,-22.028628612880734
617,220.0,-45.0,2203.125,-22.31361273272265
617,220.0,-45.0,2437.5,-20.025977683910547
617,220.0,-45.0,3046.875,-15.974549307780789
617,220.0,-45.0,3281.25,-17.00299293495757
617,220.0,-45.0,3656.25,-13.2546514643281
617,220.0,-45.0,4546.875,-17.809029612702446
617,220.0,-45.0,5484.375,-29.25812782238353
617,220.0,-45.0,6000.0,-31.01659927049146
617,220.0,-45.0,6234.375,-39.9858221498159
617,220.0,-45.0,6609.375,-30.64874299255036
617,220.0,-45.0,7453.125,-21.330442205368957
617,220.0,-45.0,8156.25,-24.75342741165348
617,220.0,-45.0,9000.0,-26.01084864894503
617,220.0,-45.0,9515.625,-28.820988946414115
617,220.0,-45.0,9750.0,-33.05894021146785
617,220.0,-45.0,10125.0,-34.6825184339797
